record_id,company_id,exhibition_id,edition_year,participation_status,is_current_confirmed,historical_appearance_count,appearance_years,return_likelihood_score,company_name_raw,company_name_normalized,company_aliases,legal_name,official_domain,best_known_website,country,ksa_presence,riyadh_presence,sector,booth_or_sponsor_notes,general_email,sales_email,marketing_email,other_public_email,public_phone,public_whatsapp,linkedin_company,instagram,facebook,x_profile,youtube,other_public_profile,google_business,public_contact_name,public_contact_title,public_contact_profile,best_contact_channel,core_media_service_fit,opportunity_score,opportunity_tier,source_relationship,verification_status,confidence,participation_source_url,contact_source_url,source_checked_at,last_verified_at,notes
exh-saag-2026-0140,co-saag-2026-nadec-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,National Agricultural Development Co. (NADEC),National Agricultural Development Co. (NADEC),,,nadec.com,http://www.nadec.com,Saudi Arabia,listed_saudi_company_or_presence,pending,"Organic & Agro-Food, Crop Farming, Poultry Livestock & Dairy Farming, Agro-Food Processing & Packaging, Aquaculture","Stand 3-140; Products: Fresh Foods, Dried & Canned Foods, Meat Products, Poultry & Fish Products, Dairy Products, Frozen Foods, Spices & Oil, Crop Farming Technologies, Greenhouses Solutions, Irrigation Solutions, Fertilizers & Pesticides, Crop Protection, Livestock Technologies, Animal Health & Nutrition, Dairy Processing & Production, Agro-Food Production & Processing, Agro-Food Packaging Equipment, Agro-Food Packaging Supplies, Refrigeration & Storage, Aquaculture Systems & Technologies, Aquaculture Materials",,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0141,co-saag-2026-ncpd-gov-sa,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,National Center For Palms & Dates (NCPD),National Center For Palms & Dates (NCPD),,,ncpd.gov.sa,http://ncpd.gov.sa,Saudi Arabia,listed_saudi_company_or_presence,pending,Official Agency,Stand 4-340; Products: Government Agency,,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0142,co-saag-2026-agriserv-sa,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,National Company for Agricultural Services (Agriserv),National Company for Agricultural Services (Agriserv),,,agriserv.sa,http://www.agriserv.sa,Saudi Arabia,listed_saudi_company_or_presence,pending,"Agriculture Technologies, Crop Farming, Poultry Livestock & Dairy Farming, Official Agency","Stand 3-110; Products: AI & Smart Applications, Greenhouses Solutions, Smart Farming, Fertilizers & Pesticides, Animal Health & Technologies, Government Agency, Agricultural Services",,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0143,co-saag-2026-sabil-com-sa,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,National Grain Supply Company (SABIL),National Grain Supply Company (SABIL),,,sabil.com.sa,http://sabil.com.sa/,Saudi Arabia,listed_saudi_company_or_presence,pending,Official Agency,Stand 2-130; Products: Government Agency,,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0144,co-saag-2026-estidamah-gov-sa,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,National Research and Development Center for Sustainable Agriculture,National Research and Development Center for Sustainable Agriculture,,,estidamah.gov.sa,http://estidamah.gov.sa,Saudi Arabia,listed_saudi_company_or_presence,pending,Official Agency,Stand 2-260; Products: Government Agency,,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0145,co-saag-2026-yymaster-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,"Ningbo Master Irrigation Gardening Equipment Co., LTD.","Ningbo Master Irrigation Gardening Equipment Co., LTD.",,,yymaster.com,http://www.yymaster.com/,China,pending,pending,Agriculture Technologies,Stand 1-478; Products: Smart Irrigation,,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0146,co-saag-2026-ningbo-salvador-piping-system-co-ltd-china,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,"Ningbo Salvador Piping System Co., Ltd.","Ningbo Salvador Piping System Co., Ltd.",,,,,China,pending,pending,,Stand 1-378,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0147,co-saag-2026-sinoirrigation-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,"Ningbo Sino Tech&Delp Co., Ltd.","Ningbo Sino Tech&Delp Co., Ltd.",,,sinoirrigation.com,http://sinoirrigation.com,China,pending,pending,"Agriculture Technologies, Crop Farming","Stand 1-395; Products: Smart Farming, Smart Irrigation, Farming Technologies, Landscaping & Nurseries",,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,
exh-saag-2026-0148,co-saag-2026-ningbo-yinzhou-yash-import-export-co-ltd-china,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,"Ningbo Yinzhou Yash Import& Export Co., Ltd.","Ningbo Yinzhou Yash Import& Export Co., Ltd.",,,,,China,pending,pending,,Stand 5-236,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0149,co-saag-2026-ningxia-sloan-technology-co-ltd-china,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,"Ningxia Sloan Technology Co, Ltd","Ningxia Sloan Technology Co, Ltd",,,,,China,pending,pending,,Stand 5-235,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0150,co-saag-2026-nuha-othman-al-badr-est-saudi-arabia,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Nuha Othman Al Badr Est.,Nuha Othman Al Badr Est.,,,,,Saudi Arabia,listed_saudi_company_or_presence,pending,Crop Farming,Stand 5-334,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0151,co-saag-2026-oman-flour-mills-company-oman,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Oman Flour Mills Company,Oman Flour Mills Company,,,,,Oman,pending,pending,,Stand 1-293,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0152,co-saag-2026-one-agro-kimya-san-tic-a-s-turkiye,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,One Agro Kimya San Tic A.Ş,One Agro Kimya San Tic A.Ş,,,,,Turkiye,pending,pending,,Stand 3-250,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0153,co-saag-2026-ptregreenline-it,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,P.TRE Greenline,P.TRE Greenline,,,ptregreenline.it,http://www.ptregreenline.it,Italy,pending,pending,Agriculture Technologies,"Stand 4-480; Products: Greenhouses Solutions, Hydroponics",,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0154,co-saag-2026-pioneer-water-tanks-uae,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Pioneer Water Tanks,Pioneer Water Tanks,,,,,UAE,pending,pending,,Stand 5-147,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0155,co-saag-2026-prasada-xiamen-agricultural-engineering-co-ltd-china,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,"Prasada (Xiamen) Agricultural Engineering Co., Ltd.","Prasada (Xiamen) Agricultural Engineering Co., Ltd.",,,,,China,pending,pending,,Stand 1-460,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0156,co-saag-2026-precia-molen-france,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Precia Molen,Precia Molen,,,,,France,pending,pending,,Stand 3-194,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0157,co-saag-2026-pyung-hwa-industry-south-korea,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Pyung Hwa Industry,Pyung Hwa Industry,,,,,South Korea,pending,pending,,Stand 1-187,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0158,co-saag-2026-qetafjo-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Qetaf Jordan Company for Industry,Qetaf Jordan Company for Industry,,,qetafjo.com,http://www.qetafjo.com/,Saudi Arabia,listed_saudi_company_or_presence,pending,Agriculture Technologies,Stand 4-269; Products: Greenhouses Solutions,,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0159,co-saag-2026-qinhuangdao-lito-technology-co-ltd-china,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,"Qinhuangdao Lito Technology Co., Ltd.","Qinhuangdao Lito Technology Co., Ltd.",,,,,China,pending,pending,,Stand 1-295,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0160,co-saag-2026-rablagri-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,RABL Agriculture Company (United Agricultural Company),RABL Agriculture Company (United Agricultural Company),,,rablagri.com,http://www.rablagri.com,Saudi Arabia,listed_saudi_company_or_presence,pending,"Agriculture Technologies, Crop Farming","Stand 5-369; Products: Drones, Fertilizers & Pesticides",,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0161,co-saag-2026-radglbl-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,RAD Global Pvt. Ltd.,RAD Global Pvt. Ltd.,,,radglbl.com,http://radglbl.com,India,pending,pending,Crop Farming,Stand 3-180; Products: Crop Protection,,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0162,co-saag-2026-rafedagri-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Rafed Agricultural Company,Rafed Agricultural Company,,,rafedagri.com,http://rafedagri.com/,Saudi Arabia,listed_saudi_company_or_presence,pending,Agriculture Technologies,"Stand 5-137; Products: Greenhouses Solutions, Hydroponics",,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0163,co-saag-2026-raffia-sa,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,"Raffia Factory Co., Ltd.","Raffia Factory Co., Ltd.",,,raffia.sa,http://www.raffia.sa,Saudi Arabia,listed_saudi_company_or_presence,pending,Agro-Food Processing & Packaging,Stand 4-250; Products: Agro-Food Packaging,,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0164,co-saag-2026-roshana-com-sa,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Raji Hussein S. Alamoudi Plastic Industries,Raji Hussein S. Alamoudi Plastic Industries,,,roshana.com.sa,http://www.roshana.com.sa,Saudi Arabia,listed_saudi_company_or_presence,pending,Agro-Food Processing & Packaging,Stand 4-295; Products: Agro-Food Packaging,,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,
exh-saag-2026-0165,co-saag-2026-greenoasisksa-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Riyadh Green Oasis Trading Est.,Riyadh Green Oasis Trading Est.,,,greenoasisksa.com,http://greenoasisksa.com/,Saudi Arabia,listed_saudi_company_or_presence,pending,Crop Farming,"Stand 4-279; Products: Greenhouses Solutions, Fertilizers & Pesticides, Crop Protection",,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0166,co-saag-2026-alahmari-com-sa,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Saeed Abdullah Alahmari Trading Company (Alahmari Co.),Saeed Abdullah Alahmari Trading Company (Alahmari Co.),,,alahmari.com.sa,http://www.alahmari.com.sa,Saudi Arabia,listed_saudi_company_or_presence,pending,Crop Farming,Stand 4-360; Products: Fertilizers & Pesticides,,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0167,co-saag-2026-humaiditrade-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,"Salem Al Humaidi & Partners for Trading & Agriculture Co., Ltd.","Salem Al Humaidi & Partners for Trading & Agriculture Co., Ltd.",,,humaiditrade.com,http://www.humaiditrade.com,Saudi Arabia,listed_saudi_company_or_presence,pending,"Crop Farming, Aquaculture","Stand 4-440; Products: Farming Technologies, Fertilizers & Pesticides, Landscaping & Nurseries, Aquaculture Materials, Aquaculture Nutrition, Aquaculture Systems & Technologies",,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0168,co-saag-2026-salic-com,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,SALIC (Saudi Agricultural and Livestock Investment Company),SALIC (Saudi Agricultural and Livestock Investment Company),,,salic.com,http://www.salic.com/,Saudi Arabia,listed_saudi_company_or_presence,pending,Official Agency,Stand 2-230; Products: Government Agency,,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
exh-saag-2026-0169,co-saag-2026-sama-al-khaleej-company-saudi-arabia,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Sama Al Khaleej Company,Sama Al Khaleej Company,,,,,Saudi Arabia,listed_saudi_company_or_presence,pending,Crop Farming,Stand 5-100; Products: Landscaping & Nurseries,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot. Website not listed in current exhibitor directory.
exh-saag-2026-0170,co-saag-2026-samad-al-shamal-company-saudi-arabia,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Samad Al Shamal Company,Samad Al Shamal Company,,,,,Saudi Arabia,listed_saudi_company_or_presence,pending,,Stand 5-108,,,,,,,,,,,,,,,,,pending,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Website not listed in current exhibitor directory.
exh-saag-2026-0171,co-saag-2026-sanabilaljowf-com-sa,riyadh-2026-saudi-agriculture,2026,confirmed_current,true,,2026,,Sanabil Al-Jowf Trading Company,Sanabil Al-Jowf Trading Company,,,sanabilaljowf.com.sa,http://sanabilaljowf.com.sa,Saudi Arabia,listed_saudi_company_or_presence,pending,Poultry Livestock & Dairy Farming,Stand 1-229; Products: Feeds & Additives,,,,,,,,,,,,,,,,,website,agriculture exhibition booth/media/activation opportunity,,pending,official,verified_primary,high,https://saudi-agriculture.com/exhibitors-list/,,2026-07-18,2026-07-18,Official exhibitor details captured in raw snapshot.
